date_booked,check_in,check_out,nights,room_type,booking_source,lead_time,occupancy_rate_at_booking,day_of_week,is_weekend,month,final_price
2023-01-24,2023-03-10,2023-03-12,2,Deluxe,expedia,45,0.6494765957109893,4,0,3,146.01688310240613
2024-05-25,2024-05-30,2024-06-06,7,Standard,booking.com,5,0.9454816955812113,3,0,5,89.58656812056996
2023-11-10,2024-01-26,2024-02-02,7,Standard,expedia,77,0.5812738588217394,4,0,1,93.5214800701591
2023-07-13,2023-08-21,2023-08-23,2,Suite,booking.com,39,0.842091411514029,0,0,8,299.62684202646113
2024-02-26,2024-05-08,2024-05-14,6,Standard,direct,72,0.9401106175102254,2,0,5,75.77259503564873
2024-04-12,2024-06-16,2024-06-20,4,Standard,booking.com,65,0.8558025414048213,6,1,6,135.43278592861944
2024-07-31,2024-10-16,2024-10-21,5,Suite,expedia,77,0.89567978633963,2,0,10,152.78080985100956
2024-10-07,2024-11-25,2024-12-01,6,Deluxe,booking.com,49,0.5316429096685009,0,0,11,156.65984401506103
2024-03-08,2024-05-01,2024-05-04,3,Standard,booking.com,54,0.6888066957256217,2,0,5,91.48877332766607
2023-11-14,2023-12-05,2023-12-10,5,Suite,expedia,21,0.8645559096507665,1,0,12,259.6154610125592
2023-09-24,2023-11-14,2023-11-20,6,Suite,booking.com,51,0.7894389128438499,1,0,11,204.57862002057445
2023-02-15,2023-03-09,2023-03-17,8,Standard,booking.com,22,0.5077587571823747,3,0,3,143.9556123871597
2024-03-23,2024-04-02,2024-04-09,7,Standard,booking.com,10,0.5411060060730191,1,0,4,131.19988835390672
2024-01-03,2024-01-19,2024-01-26,7,Suite,airbnb,16,0.6867892269001179,4,0,1,328.22495732867054
2023-01-05,2023-01-06,2023-01-08,2,Standard,booking.com,1,0.6169887772553924,4,0,1,162.39923995680144
2023-05-27,2023-05-28,2023-06-06,9,Suite,direct,1,0.8686223878483927,6,1,5,310.7363490795533
2024-02-07,2024-04-30,2024-05-03,3,Suite,expedia,83,0.912580336664867,1,0,4,141.83768793688625
2024-03-18,2024-05-18,2024-05-19,1,Suite,expedia,61,0.5191497050671855,5,1,5,285.4873886931992
2023-04-01,2023-06-24,2023-06-28,4,Suite,airbnb,84,0.7133284651974465,5,1,6,319.09832605551617
2023-10-25,2023-12-17,2023-12-23,6,Standard,expedia,53,0.602417682152127,6,1,12,128.67590894542587
2023-01-14,2023-01-22,2023-01-30,8,Standard,expedia,8,0.6368600343086159,6,1,1,171.3628471380361
2024-10-27,2024-12-03,2024-12-06,3,Deluxe,expedia,37,0.5054997509153586,1,0,12,211.78176630325447
2024-12-18,2025-01-25,2025-02-01,7,Suite,booking.com,38,0.6029009554900929,5,1,1,383.1157763707284
2023-07-12,2023-08-31,2023-09-05,5,Standard,expedia,50,0.8706676518132321,3,0,8,129.6106777352112
2024-02-20,2024-04-22,2024-04-26,4,Suite,booking.com,62,0.5580221116598199,0,0,4,222.91311011325462
2023-07-19,2023-08-03,2023-08-08,5,Suite,booking.com,15,0.6853991969692115,3,0,8,436.43502519029664
2024-04-09,2024-06-22,2024-06-24,2,Deluxe,airbnb,74,0.8195039429201718,5,1,6,192.6787622648319
2024-03-14,2024-06-01,2024-06-06,5,Deluxe,booking.com,79,0.5794458840330151,5,1,6,205.69540316499592
2024-03-22,2024-06-03,2024-06-11,8,Deluxe,direct,73,0.5283904829595766,0,0,6,200.54766507360264
2024-05-09,2024-06-28,2024-07-04,6,Standard,expedia,50,0.8329071478173783,4,0,6,128.28711219886384
2023-09-01,2023-10-18,2023-10-21,3,Deluxe,airbnb,47,0.5446723995308274,2,0,10,174.73176350749046
2024-12-13,2024-12-21,2024-12-22,1,Deluxe,direct,8,0.9371662985679496,5,1,12,188.31335176813863
2024-07-09,2024-07-14,2024-07-23,9,Suite,booking.com,5,0.7954742267939837,6,1,7,491.62227133792817
2023-05-25,2023-06-01,2023-06-03,2,Deluxe,expedia,7,0.5358424506108843,3,0,6,303.151812349877
2023-02-21,2023-05-20,2023-05-26,6,Suite,direct,88,0.9120574321426036,5,1,5,154.56301234678844
2023-06-08,2023-07-17,2023-07-21,4,Standard,airbnb,39,0.6006660405709962,0,0,7,176.65599538693155
2023-01-31,2023-04-20,2023-04-25,5,Suite,booking.com,79,0.5874626899511849,3,0,4,189.0406236049635
2023-11-22,2023-12-09,2023-12-18,9,Deluxe,booking.com,17,0.6008536250428711,5,1,12,257.9333792607817
2023-12-31,2024-03-09,2024-03-15,6,Standard,direct,69,0.9193247554322828,5,1,3,67.76647223422519
2024-03-28,2024-04-24,2024-04-26,2,Suite,airbnb,27,0.8214839239535056,2,0,4,221.2173722937138
2023-08-05,2023-10-02,2023-10-05,3,Standard,expedia,58,0.8951302142778033,0,0,10,74.85337648866826
2023-10-03,2023-10-17,2023-10-21,4,Suite,booking.com,14,0.8436272499236732,1,0,10,260.1224940988444
2024-05-10,2024-06-28,2024-07-01,3,Deluxe,booking.com,49,0.622398132277344,4,0,6,207.30959274790143
2024-06-30,2024-07-07,2024-07-10,3,Suite,expedia,7,0.7678609462856057,6,1,7,491.97945681913154
2023-12-23,2024-02-13,2024-02-17,4,Suite,booking.com,52,0.7704988684494414,1,0,2,276.1729386998275
2023-04-05,2023-05-10,2023-05-13,3,Standard,airbnb,35,0.8870958264920876,2,0,5,99.0067610931667
2024-03-17,2024-03-28,2024-04-06,9,Suite,direct,11,0.6272478839034309,3,0,3,291.54445080073737
2024-09-29,2024-10-11,2024-10-17,6,Deluxe,direct,12,0.9101104206170961,4,0,10,141.51379806569358
2024-02-15,2024-03-31,2024-04-08,8,Standard,direct,45,0.7209217975639777,6,1,3,117.14142450010989
2023-09-06,2023-11-11,2023-11-13,2,Suite,airbnb,66,0.8274792396454023,5,1,11,209.63500603996013
2023-11-20,2023-12-11,2023-12-15,4,Deluxe,airbnb,21,0.5292798230877975,0,0,12,213.68081339183902
2023-05-15,2023-07-25,2023-07-27,2,Standard,direct,71,0.909092089045862,1,0,7,95.01284678333633
2023-01-22,2023-01-27,2023-01-30,3,Suite,direct,5,0.6830015003598344,4,0,1,368.72511219338253
2024-05-28,2024-06-17,2024-06-24,7,Standard,airbnb,20,0.9427551981658707,0,0,6,128.27791490611682
2023-11-22,2023-12-31,2024-01-03,3,Suite,direct,39,0.5460182003198571,6,1,12,405.8426617908198
2024-03-12,2024-03-25,2024-03-26,1,Suite,airbnb,13,0.5667525892873819,0,0,3,319.99152704624146
2024-05-20,2024-05-26,2024-05-30,4,Standard,expedia,6,0.8820158976451583,6,1,5,155.7147616837759
2023-07-07,2023-09-11,2023-09-16,5,Deluxe,expedia,66,0.8814769669494669,0,0,9,91.75917715024714
2024-05-20,2024-06-18,2024-06-22,4,Suite,booking.com,29,0.6154401764717214,1,0,6,410.8682499605785
2024-05-01,2024-06-23,2024-06-27,4,Suite,direct,53,0.6970602156639482,6,1,6,388.9461880493251
2024-07-18,2024-10-12,2024-10-14,2,Standard,booking.com,86,0.5841813932047403,5,1,10,86.1031042475197
2023-03-19,2023-05-25,2023-05-27,2,Standard,airbnb,67,0.9472512217637162,3,0,5,56.68476965159734
2023-09-08,2023-09-25,2023-10-04,9,Deluxe,direct,17,0.6269298762725763,0,0,9,188.5952289497257
2024-01-10,2024-01-16,2024-01-19,3,Standard,airbnb,6,0.9443804014164449,1,0,1,109.48407068651548
2024-04-29,2024-07-19,2024-07-20,1,Deluxe,expedia,81,0.6807939470768031,4,0,7,165.9782954633477
2023-01-10,2023-04-07,2023-04-08,1,Suite,direct,87,0.9498547023321802,4,0,4,113.56643069105928
2024-05-28,2024-06-13,2024-06-15,2,Standard,booking.com,16,0.5982938559623108,3,0,6,157.33345343853446
2024-03-24,2024-06-21,2024-06-26,5,Deluxe,airbnb,89,0.767963458169057,4,0,6,128.87884802667807
2023-11-21,2024-02-06,2024-02-11,5,Suite,direct,77,0.7406501913428692,1,0,2,213.1000949402071
2023-01-22,2023-02-01,2023-02-04,3,Standard,direct,10,0.9000535398733573,2,0,2,108.85237362840996
2024-11-21,2025-01-23,2025-01-28,5,Deluxe,booking.com,63,0.6065003044100907,3,0,1,161.94089726313103
2024-09-09,2024-10-13,2024-10-18,5,Deluxe,direct,34,0.8706891026465053,6,1,10,152.78057954155537
2023-03-14,2023-05-09,2023-05-12,3,Standard,expedia,56,0.9356025697409485,1,0,5,73.4874097951631
2023-12-25,2024-01-10,2024-01-14,4,Suite,direct,16,0.5091338364397335,2,0,1,389.6892742268342
2024-08-28,2024-11-01,2024-11-09,8,Standard,expedia,65,0.9265264834365806,4,0,11,71.52767491063659
2023-08-05,2023-10-31,2023-11-02,2,Suite,direct,87,0.5842150569180458,1,0,10,205.05177191392514
2023-06-20,2023-07-18,2023-07-20,2,Standard,airbnb,28,0.8382360235528745,1,0,7,135.64870355462315
2024-08-12,2024-10-19,2024-10-24,5,Deluxe,airbnb,68,0.7759491516052397,5,1,10,127.7379494740523
2024-05-15,2024-07-29,2024-08-04,6,Standard,expedia,75,0.879479581464861,0,0,7,93.1191176462286
2024-09-14,2024-10-31,2024-11-04,4,Standard,booking.com,47,0.6291437503536799,3,0,10,86.31877587179757
2023-03-31,2023-05-12,2023-05-15,3,Standard,direct,42,0.6860006654895641,4,0,5,94.26924259713007
2024-03-15,2024-05-01,2024-05-02,1,Standard,expedia,47,0.7009474702808622,2,0,5,95.5682239672382
2023-09-30,2023-12-28,2024-01-01,4,Standard,airbnb,89,0.5120742725267863,3,0,12,95.10000548641132
2024-08-22,2024-08-25,2024-08-29,4,Suite,expedia,3,0.5870802618921833,6,1,8,582.1208915579452
2024-01-29,2024-03-21,2024-03-24,3,Standard,direct,52,0.6121878262369215,3,0,3,94.79153593737382
2024-03-30,2024-05-08,2024-05-13,5,Standard,airbnb,39,0.5104713618159156,2,0,5,115.02260820024779
2024-03-05,2024-05-21,2024-05-29,8,Standard,airbnb,77,0.8450293318409747,1,0,5,70.5940309189163
2024-11-22,2025-02-08,2025-02-17,9,Standard,booking.com,78,0.8716305537300527,5,1,2,92.62936908420946
2024-03-09,2024-04-17,2024-04-22,5,Suite,expedia,39,0.8419663992813178,2,0,4,213.65515704942882
2023-07-23,2023-09-23,2023-09-25,2,Standard,airbnb,62,0.9194461208380142,5,1,9,88.10210458209842
2024-09-28,2024-11-16,2024-11-20,4,Standard,expedia,49,0.7703433340783132,5,1,11,103.9295109270729
2024-10-26,2024-10-28,2024-11-02,5,Deluxe,booking.com,2,0.680444488624048,0,0,10,185.8934082374774
2024-11-07,2024-11-22,2024-11-23,1,Suite,expedia,15,0.5979836659936407,4,0,11,300.58781225488514
2024-04-27,2024-06-15,2024-06-21,6,Standard,booking.com,49,0.7188332945048238,5,1,6,167.39264874731023
2024-08-19,2024-09-23,2024-09-27,4,Deluxe,booking.com,35,0.5385752280508932,0,0,9,155.23166234644702
2024-06-20,2024-07-29,2024-08-05,7,Suite,direct,39,0.8687260766043314,0,0,7,321.55214623454
2023-10-11,2023-11-09,2023-11-16,7,Suite,direct,29,0.6640473422874327,3,0,11,270.32786276425395
2023-02-15,2023-03-20,2023-03-21,1,Deluxe,airbnb,33,0.6117412828985438,0,0,3,183.28297104194684
2023-06-22,2023-09-08,2023-09-13,5,Standard,expedia,78,0.5925517944660343,4,0,9,73.50657937371906
2024-07-15,2024-07-31,2024-08-02,2,Suite,expedia,16,0.7234293587482198,2,0,7,394.88518216090324
2024-12-11,2024-12-27,2024-12-30,3,Standard,expedia,16,0.7711066966154096,4,0,12,129.83158195558772
2024-03-18,2024-04-14,2024-04-16,2,Deluxe,expedia,27,0.8959836257592602,6,1,4,172.8768887822529
2023-06-10,2023-07-16,2023-07-19,3,Standard,expedia,36,0.914149867894606,6,1,7,128.34147328826353
2024-01-11,2024-01-24,2024-02-01,8,Suite,direct,13,0.9447030651927816,2,0,1,275.5549388409254
2024-05-30,2024-06-10,2024-06-11,1,Standard,expedia,11,0.5163411609379455,0,0,6,201.75924501979847
2024-08-13,2024-11-08,2024-11-11,3,Deluxe,airbnb,87,0.6906661397816816,4,0,11,96.01606749616464
2023-11-30,2024-02-26,2024-03-03,6,Suite,airbnb,88,0.7499518849123179,0,0,2,206.1876660579164
2024-01-19,2024-02-14,2024-02-21,7,Deluxe,direct,26,0.8798064283368596,2,0,2,184.5008468058869
2024-07-20,2024-07-22,2024-07-25,3,Suite,direct,2,0.6949493629756376,0,0,7,445.68930751468145
2024-09-06,2024-10-11,2024-10-13,2,Deluxe,airbnb,35,0.9020061125583958,4,0,10,125.15212213785091
2024-07-02,2024-07-28,2024-08-02,5,Standard,airbnb,26,0.7910908825424507,6,1,7,180.63836455730296
2023-10-13,2023-11-27,2023-12-02,5,Suite,booking.com,45,0.7232042373961602,0,0,11,248.96247654691672
2023-04-09,2023-06-21,2023-06-27,6,Deluxe,booking.com,73,0.5995380837462414,2,0,6,176.89557730355503
2023-07-20,2023-07-21,2023-07-23,2,Standard,airbnb,1,0.8553565738561371,4,0,7,139.105775597668
2023-09-10,2023-09-24,2023-09-28,4,Deluxe,airbnb,14,0.6234729318738268,6,1,9,212.59407202909787
2023-12-17,2023-12-30,2023-12-31,1,Standard,direct,13,0.5083240080319735,5,1,12,194.7123994425818
2024-11-19,2025-02-16,2025-02-19,3,Standard,booking.com,89,0.8191691911778034,6,1,2,90.17972789981067
2024-02-04,2024-02-25,2024-02-29,4,Standard,airbnb,21,0.9008003171675173,6,1,2,128.78241244743123
2023-01-03,2023-03-02,2023-03-03,1,Suite,airbnb,58,0.9198349477745457,3,0,3,173.09882305730926
2024-06-08,2024-06-25,2024-07-02,7,Suite,booking.com,17,0.8397383204470192,1,0,6,343.74550328128066
2023-03-13,2023-06-03,2023-06-06,3,Suite,expedia,82,0.7308257377995574,5,1,6,300.3401854497263
2024-07-23,2024-08-22,2024-08-27,5,Suite,expedia,30,0.6902103171574548,3,0,8,388.5581788048893
2023-03-03,2023-05-10,2023-05-13,3,Suite,expedia,68,0.618760496315153,2,0,5,219.9879173347229
2023-12-20,2023-12-29,2024-01-06,8,Suite,booking.com,9,0.5038127560124424,4,0,12,411.3649748981142
2024-12-20,2025-02-16,2025-02-18,2,Suite,airbnb,58,0.9312969614651354,6,1,2,246.93711583552619
2023-07-26,2023-10-02,2023-10-04,2,Standard,airbnb,68,0.9378354991681283,0,0,10,61.80714632542438
2024-12-14,2025-03-03,2025-03-04,1,Deluxe,airbnb,79,0.7671060968383767,0,0,3,130.11429752045152
2023-03-15,2023-03-28,2023-04-06,9,Deluxe,direct,13,0.8313565518409909,1,0,3,142.43992611148784
2024-04-05,2024-04-30,2024-05-09,9,Deluxe,airbnb,25,0.8149463815448845,1,0,4,151.44062150647198
2023-09-21,2023-11-16,2023-11-24,8,Deluxe,booking.com,56,0.6441681499118851,3,0,11,130.74418195855768
2024-04-29,2024-07-03,2024-07-12,9,Deluxe,direct,65,0.9113031458416105,2,0,7,148.9094971351033
2023-10-27,2024-01-06,2024-01-11,5,Standard,booking.com,71,0.7295138753977385,5,1,1,95.01754854729865
2023-01-02,2023-02-19,2023-02-22,3,Standard,expedia,48,0.6494169117014422,6,1,2,145.23856390272726
2024-05-28,2024-07-03,2024-07-05,2,Deluxe,airbnb,36,0.6307549384830611,2,0,7,250.34022172191698
2024-10-28,2024-11-08,2024-11-13,5,Suite,expedia,11,0.6174756171548496,4,0,11,292.05915208783307
2024-03-08,2024-04-01,2024-04-02,1,Suite,booking.com,24,0.8946976249458182,0,0,4,223.3348375030271
2024-03-18,2024-04-22,2024-04-24,2,Deluxe,direct,35,0.9365738777661216,0,0,4,143.231399167195
2023-06-04,2023-06-19,2023-06-28,9,Standard,airbnb,15,0.8922688426505694,0,0,6,142.49274215910364
2023-10-07,2023-12-17,2023-12-20,3,Deluxe,direct,71,0.7528618113896457,6,1,12,155.44768340399395
2023-10-22,2023-11-20,2023-11-27,7,Deluxe,booking.com,29,0.7058221442720153,0,0,11,146.24198168404743
2024-05-14,2024-05-31,2024-06-02,2,Deluxe,airbnb,17,0.6842294342915517,4,0,5,179.39067383305868
2023-05-21,2023-08-13,2023-08-18,5,Suite,expedia,84,0.9132276881449755,6,1,8,246.35578421330217
2024-12-20,2025-01-01,2025-01-02,1,Standard,booking.com,12,0.7202044308402877,2,0,1,135.13966950753718
2024-02-20,2024-04-28,2024-05-03,5,Deluxe,direct,68,0.8929941786128547,6,1,4,133.43575442964774
2024-07-02,2024-07-20,2024-07-22,2,Suite,direct,18,0.5714748434980882,5,1,7,553.8546066923623
2024-09-23,2024-09-26,2024-10-02,6,Deluxe,booking.com,3,0.7441999680951332,3,0,9,170.07161460175263
2024-11-14,2024-11-25,2024-12-02,7,Standard,expedia,11,0.9424231008396338,0,0,11,100.18088653667768
2023-09-23,2023-11-21,2023-11-23,2,Suite,direct,59,0.7535721384568634,1,0,11,192.80274887386176
2023-06-16,2023-07-06,2023-07-08,2,Standard,booking.com,20,0.5035132761942037,3,0,7,183.10635523131637
2023-11-16,2024-02-12,2024-02-17,5,Deluxe,expedia,88,0.8821702514921861,0,0,2,98.78798808762708
2023-05-23,2023-06-15,2023-06-20,5,Deluxe,booking.com,23,0.8137155947727094,3,0,6,218.53054146361728
2023-07-03,2023-07-25,2023-07-30,5,Standard,booking.com,22,0.8365098839861446,1,0,7,128.49445295669193
2024-02-10,2024-04-09,2024-04-16,7,Deluxe,airbnb,59,0.7082695246214838,1,0,4,139.03886325609852
2023-11-21,2024-01-07,2024-01-12,5,Standard,direct,47,0.5427686803511197,6,1,1,162.63701861738778
2023-03-31,2023-04-03,2023-04-11,8,Standard,expedia,3,0.5465384998886975,0,0,4,134.99947891645633
2024-09-15,2024-10-12,2024-10-14,2,Suite,airbnb,27,0.64932641063309,5,1,10,337.4704483882969
2023-03-25,2023-04-04,2023-04-06,2,Standard,booking.com,10,0.5937589582049471,1,0,4,108.81670853429887
2024-01-26,2024-04-21,2024-04-30,9,Standard,expedia,86,0.7407351387966736,6,1,4,85.98607733792507
2024-05-20,2024-06-24,2024-07-03,9,Standard,expedia,35,0.8895749743311303,0,0,6,123.8715701826236
2024-10-21,2025-01-06,2025-01-08,2,Standard,booking.com,77,0.9483665505621515,0,0,1,63.444997135532276
2024-07-24,2024-08-27,2024-09-05,9,Standard,direct,34,0.7605734149965817,1,0,8,146.96062600085074
2023-03-27,2023-06-14,2023-06-22,8,Suite,direct,79,0.5098774844088855,2,0,6,319.1408980147027
2024-08-01,2024-08-15,2024-08-18,3,Deluxe,booking.com,14,0.6865252168528494,3,0,8,237.03304917855303
2023-09-01,2023-11-19,2023-11-26,7,Suite,expedia,79,0.8222729393548383,6,1,11,203.1217516062652
2024-09-26,2024-12-06,2024-12-14,8,Deluxe,direct,71,0.7196574134019548,4,0,12,121.00426710326914
2023-09-20,2023-11-30,2023-12-06,6,Suite,booking.com,71,0.8875989976886991,3,0,11,166.99962488734587
2024-04-21,2024-05-10,2024-05-18,8,Suite,booking.com,19,0.7414996741881112,4,0,5,269.53138053436044
2023-01-27,2023-02-22,2023-02-27,5,Suite,direct,26,0.8592083910205469,2,0,2,262.00842343233234
2023-11-18,2024-01-18,2024-01-20,2,Deluxe,direct,61,0.5646413038343496,3,0,1,167.88935984697855
2023-04-20,2023-06-02,2023-06-06,4,Suite,airbnb,43,0.7136389183230062,4,0,6,329.2926019663972
2024-10-11,2024-12-26,2024-12-30,4,Suite,direct,76,0.5525642706442873,3,0,12,254.3787093267274
2024-01-18,2024-03-14,2024-03-21,7,Standard,airbnb,56,0.8488937526441899,3,0,3,64.49939401518154
2023-03-28,2023-05-11,2023-05-19,8,Standard,direct,44,0.5102997822699393,3,0,5,95.048520493612
2024-02-19,2024-05-17,2024-05-18,1,Deluxe,airbnb,88,0.8689879647500018,4,0,5,76.01176225767574
2024-04-04,2024-05-04,2024-05-11,7,Standard,expedia,30,0.8876138089014279,5,1,5,98.71768590658436
2024-02-22,2024-03-12,2024-03-14,2,Standard,direct,19,0.6228160539613211,1,0,3,100.14317822450262
2023-08-06,2023-10-01,2023-10-03,2,Suite,expedia,56,0.9440061776630443,6,1,10,216.60285383840625
2024-06-04,2024-08-06,2024-08-13,7,Suite,expedia,63,0.7912499745817773,1,0,8,281.788722313384
2023-11-07,2023-12-07,2023-12-16,9,Standard,booking.com,30,0.9476734384320271,3,0,12,110.16452932222784
2024-10-07,2025-01-03,2025-01-09,6,Deluxe,expedia,88,0.5571737292967599,4,0,1,119.57379548574495
2024-12-12,2024-12-19,2024-12-28,9,Suite,expedia,7,0.8491794750725614,3,0,12,294.4678268259379
2024-06-15,2024-09-11,2024-09-18,7,Standard,airbnb,88,0.9211125422600819,2,0,9,69.07162604892775
2024-01-22,2024-04-07,2024-04-16,9,Deluxe,airbnb,76,0.9421355586519353,6,1,4,109.63205311908568
2024-07-13,2024-08-25,2024-09-01,7,Deluxe,expedia,43,0.7418491173516699,6,1,8,231.24886017018707
2024-12-27,2025-02-14,2025-02-20,6,Deluxe,direct,49,0.9042252719956996,4,0,2,125.92432530646096
2024-03-01,2024-03-15,2024-03-16,1,Suite,airbnb,14,0.5855101152004955,4,0,3,297.47539964444593
2024-08-10,2024-08-23,2024-08-31,8,Deluxe,direct,13,0.7269824744383191,4,0,8,256.5372853525507
2023-03-08,2023-03-12,2023-03-15,3,Deluxe,airbnb,4,0.8875139231137549,6,1,3,165.5448601621707
2023-12-26,2023-12-28,2024-01-06,9,Deluxe,direct,2,0.6138950925043095,3,0,12,219.81631394838084
2023-06-11,2023-07-18,2023-07-24,6,Suite,direct,37,0.5854283928013226,1,0,7,404.0566785031898
2023-05-22,2023-07-14,2023-07-23,9,Suite,expedia,53,0.8312885097281054,4,0,7,293.6252134372853
2023-06-11,2023-06-14,2023-06-20,6,Standard,booking.com,3,0.642451941876006,2,0,6,202.71170953796116
2024-12-03,2025-01-09,2025-01-15,6,Deluxe,direct,37,0.8366163703725988,3,0,1,157.64068909929546
2024-08-28,2024-09-10,2024-09-14,4,Suite,expedia,13,0.8647802179655678,1,0,9,234.28978845309751
2023-07-29,2023-08-18,2023-08-20,2,Deluxe,expedia,20,0.7733466619145071,4,0,8,213.67158315267537
2023-11-06,2023-12-20,2023-12-25,5,Suite,direct,44,0.9411497522007326,2,0,12,200.5513200930457
2023-03-31,2023-05-18,2023-05-23,5,Suite,direct,48,0.7526405275616606,3,0,5,228.45253937962894
2023-06-25,2023-08-13,2023-08-14,1,Deluxe,booking.com,49,0.6391593273985707,6,1,8,234.4798543492174
2024-11-10,2024-11-13,2024-11-21,8,Suite,airbnb,3,0.9151858736920896,2,0,11,242.70509109616464
2024-04-15,2024-06-03,2024-06-07,4,Deluxe,booking.com,49,0.576837836444536,0,0,6,229.9593151625085
2024-12-18,2025-02-12,2025-02-13,1,Standard,expedia,56,0.7326121208049997,2,0,2,99.2509795322292
2023-05-15,2023-06-24,2023-06-27,3,Suite,airbnb,40,0.6140271389939583,5,1,6,454.1634304559248
2023-07-09,2023-10-03,2023-10-09,6,Standard,direct,86,0.6439694512618915,1,0,10,82.06569703632836
2023-07-11,2023-08-17,2023-08-25,8,Suite,expedia,37,0.6260544280068944,3,0,8,389.38974006768746
2023-10-26,2023-12-09,2023-12-13,4,Standard,booking.com,44,0.801760584677381,5,1,12,123.5577729541125
2023-08-05,2023-09-18,2023-09-26,8,Standard,booking.com,44,0.697907288997246,0,0,9,85.06047417507362
2024-11-03,2025-01-15,2025-01-24,9,Deluxe,expedia,73,0.8780981528859746,2,0,1,124.64024430545616
2023-07-07,2023-07-18,2023-07-19,1,Deluxe,booking.com,11,0.6917568309245504,1,0,7,265.14950995274455
2023-10-30,2023-12-22,2023-12-28,6,Suite,airbnb,53,0.5274882544769338,4,0,12,308.99271519136795
2023-06-16,2023-09-05,2023-09-13,8,Deluxe,direct,81,0.6927775592772114,1,0,9,118.58378609232807
2024-06-23,2024-09-06,2024-09-07,1,Standard,direct,75,0.760788362973657,4,0,9,66.51492169718081
2024-10-12,2024-12-21,2024-12-27,6,Suite,booking.com,70,0.6480869826113702,5,1,12,297.1539255483747
2023-01-04,2023-01-13,2023-01-16,3,Suite,direct,9,0.8263618850195136,4,0,1,296.5865826673851
2024-06-30,2024-08-08,2024-08-09,1,Deluxe,expedia,39,0.7449382518209942,3,0,8,200.99392555460676
2023-11-19,2024-02-08,2024-02-15,7,Suite,booking.com,81,0.8122093546212992,3,0,2,205.60667496561922
2023-08-08,2023-09-19,2023-09-22,3,Suite,direct,42,0.6447354663496802,1,0,9,237.02677027033192
2024-06-01,2024-06-25,2024-07-04,9,Standard,expedia,24,0.546753385964896,1,0,6,195.9590671252342
2023-04-28,2023-07-18,2023-07-24,6,Suite,direct,81,0.9050467922037795,1,0,7,227.93503896335255
